1992-09-01,AUD,1.3837
1992-09-01,ATS,10.1887
1992-09-01,BEF,29.906
1992-09-01,GBP,0.54358
1992-09-01,CAD,1.22228
1992-09-01,DKK,5.6160
1992-09-01,NLG,1.6339
1992-10-01,AUD,1.3989
1992-10-01,ATS,10.4247
1992-10-01,BEF,30.564
1992-10-01,GBP,0.60523
1992-10-01,CAD,1.24503
1992-10-01,DKK,5.7244
1992-10-01,NLG,1.6702
1992-11-01,AUD,1.4496
1992-11-01,ATS,11.1487
1992-11-01,BEF,32.668
1992-11-01,GBP,0.65501
1992-11-01,CAD,1.26796
1992-11-01,DKK,6.1160
1992-11-01,NLG,1.7862
1992-12-01,AUD,1.4493
1992-12-01,ATS,11.1107
1992-12-01,BEF,32.544
1992-12-01,GBP,0.64478
1992-12-01,CAD,1.27222
1992-12-01,DKK,6.1171
1992-12-01,NLG,1.7773
1993-01-01,AUD,1.4852
1993-01-01,ATS,11.3447
1993-01-01,BEF,33.242
